order_id,user_id,product_name,quantity,unit_price,total_amount,currency,status,payment_method,ip_address,user_agent,created_at,updated_at
ORD9F856357,265169,Object-based neutral approach,10,663.66,1147.4,CNY,delivered,credit_card,113.236.53.152,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; oc-FR) AppleWebKit/533.26.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.26.7",2026-02-01T00:14:54,2026-02-15T23:42:31
ORD85944E6A,693324,Seamless upward-trending methodology,6,849.99,135.32,CNY,shipped,alipay,11.182.123.112,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/35.0.858.0 Safari/532.1",2026-02-02T13:45:39,2026-02-17T19:24:14
ORD7D5E54D9,409963,Synergized needs-based hub,6,291.39,1798.87,CNY,shipped,alipay,75.62.118.14,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4496-09-04 05:00:31 Firefox/3.6.4,2026-02-08T04:31:32,2026-02-14T07:40:22
ORD4018D5BA,207108,Assimilated object-oriented Internet solution,4,265.89,2364.9,CNY,shipped,alipay,205.222.175.84,Opera/8.22.(X11; Linux x86_64; id-ID) Presto/2.9.172 Version/11.00,2026-02-17T12:36:02,2026-02-17T13:50:01
ORDA4A7672B,481339,Cross-platform bottom-line workforce,5,430.11,286.42,CNY,shipped,wechat,6.117.14.10,Mozilla/5.0 (Android 4.2.1; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,2026-02-12T05:06:52,2026-02-12T13:41:51
ORD1E09CD51,521870,Distributed incremental product,9,757.31,4616.12,CNY,shipped,alipay,195.252.222.227,Opera/9.64.(X11; Linux x86_64; ru-RU) Presto/2.9.172 Version/10.00,2026-02-09T12:19:39,2026-02-17T01:01:06
ORD143778BE,298085,Synchronized web-enabled process improvement,1,191.92,4710.52,CNY,paid,wechat,130.37.180.84,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),2026-02-02T21:52:10,2026-02-12T22:05:56
ORDD9352630,931734,Public-key tertiary solution,8,273.05,4252.7,CNY,paid,debit_card,103.161.253.174,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; om-ET) AppleWebKit/531.20.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.20.2",2026-02-15T06:46:45,2026-02-18T17:48:06
ORD1C52AF4F,448686,Integrated bi-directional archive,9,86.22,1186.46,CNY,paid,wechat,7.181.51.230,Mozilla/5.0 (Windows NT 6.0; hu-HU; rv:1.9.1.20) Gecko/3333-04-18 08:50:08 Firefox/3.8,2026-02-12T16:33:37,2026-02-15T10:21:50
ORD8E9BFC6D,313316,Progressive asynchronous structure,10,330.47,2435.43,CNY,delivered,alipay,41.88.84.4,Opera/8.67.(Windows NT 6.1; lt-LT) Presto/2.9.181 Version/10.00,2026-02-10T06:04:30,2026-02-17T11:40:43
ORD4656B49C,282645,Distributed upward-trending encryption,6,872.27,1213.95,CNY,paid,credit_card,24.166.83.194,Opera/8.29.(X11; Linux x86_64; sl-SI) Presto/2.9.166 Version/11.00,2026-02-09T13:36:06,2026-02-17T10:43:41
ORDAE7B6DDA,478114,Persistent client-driven ability,9,104.43,3709.51,CNY,shipped,credit_card,95.246.33.235,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/52.0.839.0 Safari/535.1",2026-01-26T09:49:56,2026-02-13T21:35:37
ORDFEC0534D,284809,Operative disintermediate model,1,386.56,735.58,CNY,shipped,wechat,221.233.191.170,Opera/9.36.(Windows NT 6.2; pa-PK) Presto/2.9.165 Version/12.00,2026-02-18T09:57:32,2026-02-14T05:45:01
ORD374121F2,303309,User-centric composite secured line,8,485.55,1672.33,CNY,paid,wechat,158.61.18.72,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/16.0.859.0 Mobile/82D694 Safari/536.0",2026-02-11T07:30:46,2026-02-15T03:37:17
ORDFBE0A687,247487,Sharable holistic benchmark,10,445.24,1012.49,CNY,shipped,wechat,215.65.215.244,Opera/8.36.(X11; Linux x86_64; bg-BG) Presto/2.9.176 Version/12.00,2026-01-28T10:56:12,2026-02-12T03:30:12
ORD2F2ADE23,661072,Digitized bottom-line pricing structure,4,654.7,1981.94,CNY,pending,alipay,196.65.98.213,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/47.0.881.0 Mobile/66E665 Safari/533.1",2026-01-29T06:49:27,2026-02-13T16:47:11
ORD99169535,336199,User-centric hybrid matrices,6,849.43,3188.23,CNY,paid,debit_card,49.103.115.223,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/35.0.857.0 Safari/533.0",2026-02-12T19:41:02,2026-02-13T01:12:29
ORD3A3411E1,776370,Digitized zero-defect algorithm,9,91.34,3011.31,CNY,cancelled,alipay,40.177.127.255,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),2026-01-21T17:38:16,2026-02-14T01:21:02
ORDEBC3DE37,624157,Total bi-directional archive,5,509.83,4158.74,CNY,shipped,credit_card,24.246.246.221,Opera/8.16.(X11; Linux x86_64; cmn-TW) Presto/2.9.177 Version/10.00,2026-02-18T14:53:36,2026-02-12T20:05:14
ORD5F67D2FF,735920,Expanded logistical conglomeration,9,726.55,2326.95,CNY,paid,credit_card,217.240.198.66,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.825.0 Safari/531.2",2026-01-31T01:19:32,2026-02-12T15:46:29
ORD8370A8F6,101829,Grass-roots solution-oriented synergy,8,156.05,2081.62,CNY,shipped,wechat,129.232.170.187,Mozilla/5.0 (Windows NT 5.2; bg-BG; rv:1.9.2.20) Gecko/4389-04-09 14:48:44 Firefox/3.6.7,2026-01-21T17:41:50,2026-02-16T20:44:31
ORD9B6D2505,985829,Fundamental client-driven migration,8,973.28,3194.17,CNY,cancelled,alipay,95.65.138.81,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/16.3w8675.0 Mobile/76M121 Safari/531.2",2026-01-24T16:14:49,2026-02-12T06:24:03
ORDA880368E,602576,Diverse explicit budgetary management,4,580.79,1691.8,CNY,shipped,alipay,9.212.209.180,Mozilla/5.0 (Android 4.0; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,2026-01-29T07:35:34,2026-02-15T02:24:34
ORDF3B72892,849061,Decentralized directional function,5,919.78,3400.17,CNY,shipped,alipay,78.162.244.152,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/62.0.865.0 Mobile/89W569 Safari/536.2",2026-02-03T21:20:20,2026-02-18T04:34:22
ORD844EC667,579325,Polarized mission-critical monitoring,9,975.41,744.26,CNY,shipped,wechat,31.67.93.13,Opera/9.40.(Windows NT 5.01; tig-ER) Presto/2.9.183 Version/10.00,2026-02-14T11:06:15,2026-02-18T18:56:38
ORD072E2B45,343092,User-centric multimedia toolset,10,226.12,4206.61,CNY,shipped,debit_card,203.87.199.79,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/37.0.852.0 Safari/535.1",2026-02-10T01:18:36,2026-02-14T17:52:40
ORD1C10A882,739405,Function-based well-modulated implementation,2,491.72,1846.12,CNY,shipped,alipay,129.72.61.97,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),2026-01-28T10:09:45,2026-02-18T04:31:49
ORD16619911,479928,Enterprise-wide optimizing array,2,654.71,2379.86,CNY,paid,wechat,52.25.47.207,Opera/8.96.(Windows NT 6.0; gu-IN) Presto/2.9.185 Version/12.00,2026-02-05T15:10:56,2026-02-17T11:39:24
ORD6E13CAE8,380336,Switchable regional analyzer,9,100.5,3396.14,CNY,shipped,alipay,41.153.82.111,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6 rv:3.0; ar-TD) AppleWebKit/532.10.7 (KHTML, like Gecko) Version/5.0 Safari/532.10.7",2026-01-21T07:46:02,2026-02-17T02:49:00
ORD58EA6696,459334,Future-proofed system-worthy help-desk,1,538.15,4132.34,CNY,shipped,alipay,139.62.81.17,Opera/8.45.(Windows NT 10.0; bn-BD) Presto/2.9.177 Version/10.00,2026-01-25T12:47:04,2026-02-13T21:28:39
ORDEEE8507D,943935,Decentralized coherent extranet,2,102.87,2883.12,CNY,shipped,debit_card,23.3.7.175,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.22.2 (KHTML, like Gecko) Version/4.0.3 Safari/531.22.2",2026-02-04T23:47:20,2026-02-12T04:08:15
ORD56CA2843,253602,Optimized motivating hierarchy,4,629.89,3744.23,CNY,delivered,wechat,36.148.196.196,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),2026-02-16T09:52:09,2026-02-17T12:20:09
ORDB32DB628,910911,Re-contextualized interactive installation,3,836.93,1433.93,CNY,paid,alipay,219.230.254.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4 rv:5.0; ro-RO) AppleWebKit/531.22.6 (KHTML, like Gecko) Version/5.0.2 Safari/531.22.6",2026-02-02T17:27:13,2026-02-17T01:51:52
ORDD7A9AC58,410843,Virtual hybrid Graphical User Interface,7,464.44,422.55,CNY,paid,credit_card,222.75.49.188,Opera/8.66.(Windows NT 4.0; zh-HK) Presto/2.9.185 Version/10.00,2026-02-15T02:17:18,2026-02-15T22:33:28
ORD481A7F8E,200965,Managed multi-state matrix,8,942.77,3545.1,CNY,shipped,credit_card,123.0.3.201,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),2026-02-12T20:51:44,2026-02-15T10:07:44
ORD9EE2025C,848217,Vision-oriented value-added policy,4,853.74,2751.73,CNY,paid,alipay,208.67.97.249,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.1),2026-02-02T07:42:23,2026-02-17T19:19:08
ORDF561EE91,368371,Proactive intangible data-warehouse,8,56.52,3998.03,CNY,shipped,wechat,123.93.173.159,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.11.1 (KHTML, like Gecko) Version/5.0 Safari/531.11.1",2026-01-26T00:31:41,2026-02-14T22:46:32
ORD85574635,938620,Reactive hybrid info-mediaries,5,952.05,2107.97,CNY,paid,wechat,24.135.90.244,Opera/8.56.(X11; Linux x86_64; crh-UA) Presto/2.9.182 Version/11.00,2026-01-23T08:27:19,2026-02-16T22:15:44
ORDAE8FA2D8,831745,Virtual contextually-based neural-net,7,319.04,1305.31,CNY,cancelled,alipay,162.40.6.115,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; quz-PE) AppleWebKit/535.32.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.32.4",2026-02-17T20:44:55,2026-02-15T01:58:38
ORD0D7D3C35,546655,Monitored intangible structure,9,141.78,1404.39,CNY,paid,wechat,223.112.232.112,Mozilla/5.0 (Android 8.0.0; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0,2026-02-05T18:41:00,2026-02-14T22:12:00
ORDE8AEB184,601856,Expanded holistic project,7,159.34,3511.7,CNY,paid,wechat,186.148.216.222,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),2026-01-23T06:47:18,2026-02-16T14:49:58
ORDC397A59B,414161,Centralized dedicated process improvement,1,758.99,2049.2,CNY,paid,wechat,8.65.35.50,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gu-IN) AppleWebKit/531.42.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.42.7",2026-01-23T19:33:48,2026-02-13T12:24:31
ORD826CA38F,121772,Intuitive mission-critical projection,7,59.64,1351.27,CNY,cancelled,alipay,170.83.105.161,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mt-MT) AppleWebKit/533.43.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.43.6",2026-02-04T00:21:24,2026-02-15T21:39:55
ORDED860B8D,888814,Upgradable mission-critical methodology,7,313.99,3996.88,CNY,shipped,alipay,190.71.71.152,Opera/9.28.(Windows NT 5.2; gu-IN) Presto/2.9.183 Version/12.00,2026-01-31T03:16:48,2026-02-15T12:32:42
ORDCD3CA7E1,190083,Profound value-added initiative,2,657.53,2920.7,CNY,shipped,alipay,62.7.85.1,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.886.0 Safari/532.1",2026-01-21T13:40:30,2026-02-12T05:14:46
ORDE87246CC,417865,Polarized systematic moratorium,2,494.47,1278.9,CNY,paid,alipay,90.219.81.156,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.6.1 (KHTML, like Gecko) Version/4.0.4 Safari/531.6.1",2026-02-02T21:26:38,2026-02-18T11:03:15
ORDAA3093F9,371000,Persistent user-facing emulation,8,833.3,1755.0,CNY,shipped,credit_card,162.10.24.199,Mozilla/5.0 (Windows NT 4.0; eu-FR; rv:1.9.2.20) Gecko/7162-03-27 07:15:28 Firefox/3.8,2026-01-24T01:12:58,2026-02-16T14:55:31
ORD5A58C916,670271,Multi-layered 4thgeneration website,9,128.69,2422.62,CNY,pending,alipay,38.233.66.196,Mozilla/5.0 (Android 8.0.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,2026-02-03T23:40:01,2026-02-17T06:37:08
ORD49855193,813679,De-engineered client-driven artificial intelligence,5,714.73,582.11,CNY,paid,wechat,109.243.99.227,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),2026-02-10T20:33:07,2026-02-12T04:04:21
ORD51A067C3,795016,Reverse-engineered non-volatile open architecture,10,203.01,4162.14,CNY,paid,wechat,196.72.89.131,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; pl-PL) AppleWebKit/534.20.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.20.7",2026-02-11T10:37:46,2026-02-13T05:01:59
ORDDD25A7BC,999180,Innovative bi-directional extranet,3,329.95,1471.35,CNY,delivered,alipay,193.135.51.120,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1),2026-01-30T03:14:40,2026-02-18T22:23:10
ORDDA6099A7,963350,Open-source multi-tasking matrices,7,252.91,2771.98,CNY,shipped,alipay,109.11.252.108,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.21.7 (KHTML, like Gecko) Version/5.0.1 Safari/533.21.7",2026-01-31T22:12:29,2026-02-14T11:40:52
ORD3BD0AB34,798437,Visionary homogeneous moderator,2,501.57,2950.32,CNY,paid,alipay,222.120.191.43,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7; rv:1.9.3.20) Gecko/5896-08-13 00:12:30 Firefox/3.6.19,2026-02-03T00:09:38,2026-02-14T01:38:10
ORD0E8A3457,173027,Proactive bi-directional moratorium,2,511.45,4371.39,CNY,paid,wechat,176.190.164.80,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4503-02-19 03:47:01 Firefox/3.8,2026-02-16T16:00:59,2026-02-14T11:59:20
ORDEB21CF29,873716,Digitized systemic success,9,888.72,3255.6,CNY,paid,credit_card,107.248.143.83,Mozilla/5.0 (Windows CE; wal-ET; rv:1.9.2.20) Gecko/9432-01-18 17:44:41 Firefox/3.6.4,2026-02-02T18:16:34,2026-02-16T22:40:32
ORD32501171,844426,Organized regional encoding,2,744.45,589.32,CNY,paid,alipay,211.252.78.108,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/63.0.818.0 Safari/533.1",2026-02-18T02:34:32,2026-02-12T12:13:37
ORDCF90C1B3,484529,Balanced foreground benchmark,6,374.28,1559.03,CNY,cancelled,alipay,24.245.12.121,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sc-IT) AppleWebKit/531.12.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.12.4",2026-01-30T18:27:18,2026-02-14T03:24:25
ORD17B33F94,823076,Balanced disintermediate strategy,2,514.0,1672.03,CNY,pending,alipay,100.134.155.140,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tl-PH) AppleWebKit/535.41.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.41.2",2026-02-17T07:03:21,2026-02-13T02:44:22
ORD14B1594E,849927,Expanded optimal task-force,4,598.97,4067.48,CNY,shipped,alipay,158.104.202.122,Opera/9.76.(Windows NT 11.0; ko-KR) Presto/2.9.176 Version/10.00,2026-01-25T23:25:56,2026-02-13T10:09:42
ORDFECB9873,166842,Synergistic client-driven portal,2,353.95,3398.34,CNY,paid,alipay,75.175.183.207,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/17.9e4365.0 Mobile/42T741 Safari/533.2",2026-01-26T17:23:11,2026-02-16T16:22:06
ORDDCEF8BC3,305610,Organic methodical support,5,441.71,4616.07,CNY,shipped,alipay,123.110.114.29,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.0),2026-02-15T01:58:14,2026-02-12T20:20:16
ORD72C70DE4,947389,Polarized neutral functionalities,3,992.82,2919.76,CNY,paid,alipay,39.72.25.53,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/9.4g7441.0 Mobile/88I741 Safari/535.2",2026-01-20T18:45:36,2026-02-13T19:52:17
ORDA31A3324,435606,Programmable coherent monitoring,10,823.44,3710.49,CNY,shipped,alipay,2.97.128.120,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/38.0.879.0 Safari/533.1",2026-02-16T21:40:36,2026-02-16T18:59:26
ORD22DCFA9D,172212,Front-line user-facing Graphical User Interface,4,514.99,4728.99,CNY,pending,wechat,151.53.124.157,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/12.9w1207.0 Mobile/90Q517 Safari/534.2",2026-01-20T10:01:35,2026-02-16T06:39:09
ORDE6AD4551,119840,Future-proofed 24/7 function,7,637.71,2504.71,CNY,paid,alipay,5.225.47.81,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/32.0.848.0 Safari/534.0",2026-02-13T21:48:00,2026-02-15T00:28:08
ORD9C0B6E82,867520,Profit-focused dedicated standardization,3,131.34,4923.57,CNY,paid,debit_card,67.89.159.34,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9702-09-23 13:33:13 Firefox/5.0,2026-01-25T19:12:46,2026-02-14T01:03:26
ORD01A9AC8C,711366,User-friendly methodical hardware,4,210.15,1680.04,CNY,shipped,debit_card,105.102.128.214,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.27.4 (KHTML, like Gecko) Version/4.0 Safari/533.27.4",2026-01-27T23:00:57,2026-02-13T01:33:02
ORD430860B1,835484,Assimilated static initiative,9,708.61,3350.74,CNY,delivered,alipay,179.137.155.125,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/14.0.849.0 Safari/534.1",2026-02-07T18:52:33,2026-02-14T08:13:57
ORD3159DF25,887490,Customer-focused cohesive Internet solution,7,735.63,4223.96,CNY,paid,wechat,211.162.184.253,Opera/9.60.(X11; Linux i686; pa-IN) Presto/2.9.176 Version/11.00,2026-01-27T08:01:18,2026-02-16T14:27:55
ORDF7D480DF,189530,Assimilated attitude-oriented product,9,362.38,1274.97,CNY,shipped,wechat,78.214.160.151,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),2026-02-11T09:09:15,2026-02-12T10:24:19
ORD3B4018EC,792619,Vision-oriented foreground parallelism,7,101.16,4512.8,CNY,pending,alipay,98.156.227.72,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/48.0.874.0 Safari/531.1",2026-02-07T12:57:13,2026-02-15T20:25:07
ORD4263648D,903938,Object-based next generation moderator,2,350.89,1369.45,CNY,shipped,alipay,53.20.117.33,Mozilla/5.0 (Windows NT 4.0; yi-US; rv:1.9.2.20) Gecko/7491-07-01 10:38:35 Firefox/9.0,2026-02-16T16:30:29,2026-02-14T00:09:59
ORD7E62A175,722292,Phased foreground access,2,726.42,996.06,CNY,shipped,credit_card,91.120.204.68,Opera/9.18.(X11; Linux x86_64; yi-US) Presto/2.9.184 Version/10.00,2026-01-21T22:40:05,2026-02-15T22:56:11
ORDEC98BA9E,587167,Managed analyzing Internet solution,7,827.51,3508.46,CNY,delivered,credit_card,221.218.80.229,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2 rv:4.0; pt-PT) AppleWebKit/532.35.3 (KHTML, like Gecko) Version/5.1 Safari/532.35.3",2026-01-29T12:53:58,2026-02-13T02:23:06
ORD9B8BB7D5,664144,Synchronized client-driven initiative,10,301.48,2406.32,CNY,delivered,alipay,169.214.216.13,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/50.0.828.0 Safari/535.0",2026-01-22T22:07:25,2026-02-18T09:38:25
ORD7668BF80,298866,Cross-group systematic Internet solution,3,463.87,4807.67,CNY,delivered,alipay,63.128.172.92,Mozilla/5.0 (Android 3.0; Mobile; rv:39.0) Gecko/39.0 Firefox/39.0,2026-02-17T00:51:29,2026-02-17T09:44:27
ORD51B18FEA,690666,Devolved asynchronous infrastructure,10,243.42,2331.12,CNY,delivered,alipay,119.6.117.73,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.0),2026-01-23T23:39:59,2026-02-17T09:36:51
ORDDB472A60,679256,Object-based impactful throughput,1,240.96,1042.96,CNY,paid,credit_card,205.63.146.87,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/36.0.899.0 Safari/536.1",2026-02-01T17:20:18,2026-02-15T07:09:31
ORD455983F4,691959,Centralized 24hour structure,10,164.4,4172.24,CNY,shipped,wechat,123.30.178.173,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9 rv:3.0; ckb-IQ) AppleWebKit/533.21.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.21.2",2026-01-31T04:23:07,2026-02-14T08:40:06
ORDAB16A989,781814,Adaptive bifurcated methodology,4,706.98,1787.61,CNY,delivered,alipay,128.119.89.162,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ms-MY) AppleWebKit/532.29.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.29.1",2026-02-18T02:09:18,2026-02-17T02:56:28
ORDA9C63A28,621683,Profit-focused modular array,7,685.49,2161.52,CNY,paid,alipay,93.89.152.139,"Mozilla/5.0 (iPad; CPU iPad OS 17_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/17.6n3099.0 Mobile/31E312 Safari/532.0",2026-01-28T16:53:53,2026-02-16T12:23:24
ORD13B070A7,566351,Monitored bandwidth-monitored strategy,10,174.04,1216.87,CNY,shipped,wechat,84.16.168.1,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),2026-02-17T01:02:16,2026-02-14T05:52:25
ORDE14C3ED9,249324,De-engineered intermediate extranet,4,947.18,80.83,CNY,cancelled,wechat,211.110.82.131,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.882.0 Safari/532.1",2026-02-12T22:28:47,2026-02-13T07:52:11
ORDF0CDE90C,859831,Synergistic regional array,5,464.75,3325.57,CNY,paid,credit_card,43.91.125.6,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/30.0.844.0 Safari/534.2",2026-01-22T02:05:11,2026-02-16T12:16:44
ORD0E6A2FD1,215896,Pre-emptive multimedia function,9,358.95,843.55,CNY,paid,alipay,155.107.138.132,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.21.2 (KHTML, like Gecko) Version/5.1 Safari/534.21.2",2026-02-07T11:03:57,2026-02-12T13:52:35
ORDDE93A3AE,644583,Re-engineered interactive strategy,1,928.77,980.74,CNY,paid,debit_card,98.219.85.157,Opera/8.42.(X11; Linux i686; pa-PK) Presto/2.9.181 Version/11.00,2026-02-03T14:08:02,2026-02-13T20:11:06
ORDAA9B9E42,888690,Front-line uniform circuit,10,224.1,3345.7,CNY,shipped,wechat,38.88.165.183,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_4; rv:1.9.4.20) Gecko/5059-10-30 18:08:39 Firefox/14.0,2026-02-13T15:18:53,2026-02-18T19:59:43
ORDB6905514,401139,Object-based upward-trending array,10,331.64,869.04,CNY,cancelled,alipay,125.32.137.133,Opera/8.53.(Windows NT 11.0; nl-BE) Presto/2.9.165 Version/11.00,2026-02-09T17:11:56,2026-02-11T23:56:38
ORD77EE3FA2,485248,Versatile mobile installation,8,839.94,2433.47,CNY,shipped,alipay,17.166.25.121,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.1),2026-02-05T17:05:10,2026-02-17T01:32:31
ORD99E00BDC,460924,Universal analyzing complexity,7,326.79,1614.74,CNY,shipped,alipay,117.59.42.26,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9255-09-21 18:33:33 Firefox/3.6.1,2026-02-17T00:01:46,2026-02-13T14:30:47
ORD2B053C6F,298477,Implemented mission-critical budgetary management,9,161.22,4040.43,CNY,paid,alipay,52.70.4.20,Mozilla/5.0 (Android 2.3.1; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,2026-02-08T09:26:10,2026-02-12T09:26:29
ORD091649DC,560626,Business-focused eco-centric neural-net,8,682.06,4917.13,CNY,delivered,alipay,126.145.226.144,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/35.0.827.0 Safari/532.0",2026-02-13T09:22:37,2026-02-17T04:38:58
ORD53A7AA6C,385380,Ameliorated scalable emulation,10,644.27,2189.34,CNY,shipped,alipay,116.235.179.148,Opera/9.74.(Windows NT 5.01; ro-RO) Presto/2.9.172 Version/11.00,2026-01-27T09:40:25,2026-02-12T05:04:04
ORDF84272EE,323819,Automated regional architecture,6,352.04,3068.46,CNY,shipped,alipay,19.0.154.12,Opera/9.42.(X11; Linux x86_64; mhr-RU) Presto/2.9.174 Version/11.00,2026-01-24T19:54:15,2026-02-14T05:33:58
ORD19049AE8,891656,Quality-focused regional time-frame,10,534.38,2139.43,CNY,paid,alipay,56.168.17.178,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),2026-02-10T01:19:52,2026-02-17T20:07:34
